FechaHora,Latitud,Longitud,Altitud,Orientacion,SatelitesVisibles,Humedad,Temperatura,Presion,CO2,TVOC,PPM_GLP,PPM_CO,PM2_5,PM10
24/05/2021 12:03:10,40.3241690,-3.8765731,652.730,24.98,11,43.24,17.67,947.05,1676.00,314.00,1.60,1.15,7.72,8.47
24/05/2021 12:03:20,40.3241730,-3.8765731,652.650,24.99,11,43.56,17.81,947.03,1038.00,97.00,1.74,0.78,7.72,8.47
24/05/2021 12:03:30,40.3241810,-3.8765671,650.910,24.99,11,43.47,17.75,947.08,840.00,67.00,1.82,1.56,7.72,8.47
24/05/2021 12:03:40,40.3241810,-3.8765640,652.250,24.98,11,43.25,17.60,947.03,1153.00,114.00,1.82,1.15,7.72,8.46
24/05/2021 12:03:50,40.3241730,-3.8765647,654.060,24.98,11,42.94,17.55,947.01,819.00,63.00,1.39,0.96,7.71,8.46
24/05/2021 12:04:00,40.3241730,-3.8765607,654.740,24.99,11,43.03,17.54,947.02,1846.00,509.00,1.60,0.61,7.72,8.46
24/05/2021 12:04:10,40.3241770,-3.8765600,654.890,24.96,11,43.03,17.57,947.04,1905.00,592.00,1.53,0.78,7.72,8.46
24/05/2021 12:04:20,40.3241770,-3.8765569,654.440,24.95,11,43.16,17.55,947.01,1647.00,287.00,1.39,0.78,7.72,8.47
24/05/2021 12:04:30,40.3241730,-3.8765583,654.440,24.95,11,43.21,17.50,947.05,1877.00,550.00,1.60,0.61,7.71,8.47
24/05/2021 12:04:40,40.3241770,-3.8765600,655.980,24.95,11,43.29,17.56,947.08,1754.00,395.00,1.39,0.78,7.71,8.47
24/05/2021 12:04:50,40.3241650,-3.8765647,657.610,25.00,11,43.41,17.66,947.08,1889.00,570.00,1.32,0.61,7.71,8.47
24/05/2021 12:05:00,40.3241580,-3.8765647,656.030,25.02,11,43.47,17.68,947.08,970.00,86.00,1.32,0.96,7.71,8.47
24/05/2021 12:05:10,40.3241540,-3.8765600,654.620,25.01,11,43.72,17.55,947.11,1671.00,310.00,1.19,0.61,7.71,8.47
24/05/2021 12:05:20,40.3241500,-3.8765528,651.980,24.96,11,43.85,17.49,947.04,1591.00,237.00,1.32,0.15,7.71,8.47
24/05/2021 12:05:30,40.3241500,-3.8765483,650.670,24.96,10,43.80,17.69,947.05,1546.00,204.00,1.39,0.45,7.71,8.47
24/05/2021 12:05:40,40.3241540,-3.8765495,651.590,25.02,10,43.82,17.79,947.02,885.00,73.00,2.12,0.61,7.71,8.47
24/05/2021 12:05:50,40.3241620,-3.8765581,654.100,25.11,11,43.75,17.91,947.04,1212.00,123.00,1.89,1.56,7.71,8.47
24/05/2021 12:06:00,40.3241620,-3.8765635,656.350,25.15,11,43.49,17.92,947.02,1065.00,101.00,1.39,0.78,7.71,8.47
24/05/2021 12:06:10,40.3241580,-3.8765633,657.940,25.24,11,43.18,17.78,947.00,1721.00,359.00,1.97,0.61,7.71,8.47
24/05/2021 12:06:20,40.3241620,-3.8765640,658.210,25.35,9,43.53,17.91,947.00,1815.00,469.00,1.46,0.78,7.71,8.47
24/05/2021 12:06:30,40.3241650,-3.8765628,656.480,25.46,9,43.57,17.92,946.99,1721.00,359.00,1.60,0.96,7.71,8.47
24/05/2021 12:06:40,40.3241620,-3.8765595,655.020,25.53,10,43.64,18.02,947.00,1961.00,680.00,1.74,0.96,7.71,8.47
24/05/2021 12:06:50,40.3241620,-3.8765616,654.160,25.61,10,43.41,18.06,947.00,1038.00,97.00,1.74,1.77,7.71,8.47
24/05/2021 12:07:00,40.3241620,-3.8765616,652.780,25.66,10,43.23,17.97,947.01,1338.00,142.00,1.60,1.56,7.71,8.47
24/05/2021 12:07:10,40.3241580,-3.8765604,652.720,25.68,10,43.28,17.71,947.13,992.00,90.00,1.53,1.15,7.71,8.47
24/05/2021 12:07:20,40.3241460,-3.8765647,652.600,25.70,10,43.85,17.61,947.05,851.00,68.00,1.74,0.30,7.71,8.47
24/05/2021 12:07:30,40.3241420,-3.8765719,652.840,25.65,10,43.74,17.65,947.02,1585.00,232.00,1.46,1.35,7.71,8.47
24/05/2021 12:07:40,40.3241500,-3.8765769,653.560,25.57,10,43.78,17.66,947.06,1920.00,617.00,1.46,0.78,7.74,8.47
24/05/2021 12:07:50,40.3241690,-3.8765759,652.630,25.57,10,43.86,17.49,947.05,1810.00,461.00,1.06,0.61,7.74,8.48
24/05/2021 12:08:00,40.3241810,-3.8765731,651.280,25.64,10,44.02,17.70,947.01,1281.00,134.00,1.60,1.15,7.73,8.46
24/05/2021 12:08:10,40.3241840,-3.8765645,649.720,25.61,10,43.63,17.83,946.98,1659.00,297.00,1.39,0.45,7.73,8.46
24/05/2021 12:08:20,40.3241810,-3.8765593,647.660,25.56,10,43.35,17.96,946.96,1664.00,303.00,1.39,0.96,7.73,8.46
